source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
rapl,cpu,uint,map_reduce,max,256,65536,uniform,16000404,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.00733,0.076962,10.500017,4.871461,0.041256,5.628556,0,rapl:package+core,0,0,0.002381,0.002381,0,0,0.032621,0.00358
rapl,cpu,uint,map_reduce,max,256,65536,uniform,16000404,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.007533,0.087627,11.63304,4.871461,0.050932,6.761579,0,rapl:package+core,0.022536,0.022536,0.002382,0.002382,0.010932179898,0.010932179898,0.036314,0.003603
rapl,cpu,uint,map_reduce,max,4096,65536,uniform,16004244,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.048669,0.45359,9.319922,4.871461,0.216502,4.448461,0,rapl:package+core,0.347425,0.347425,0.039732,0.039732,0.153872111548,0.153872111548,0.367825,0.04095
rapl,cpu,uint,map_reduce,max,4096,65536,uniform,16004244,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.048415,0.414087,8.552833,4.871461,0.178234,3.681372,0,rapl:package+core,0.326414,0.326414,0.039463,0.039463,0.134171534557,0.134171534557,0.335935,0.040674
rapl,cpu,uint,map_reduce,max,4096,65536,uniform,16004244,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.050097,0.42907,8.564827,4.871461,0.185026,3.693366,0,rapl:package+core,0.34216,0.34216,0.039674,0.039674,0.148889656286,0.148889656286,0.34216,0.040914
rapl,cpu,uint,map_reduce,max,8,65536,uniform,16000156,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.006184,0.071895,11.626677,4.871461,0.041772,6.755216,0,rapl:package+core,0.021316,0.021316,0.001381,0.001381,0.014588512359,0.014588512359,0.021316,0.00258
rapl,cpu,uint,map_reduce,max,8,65536,uniform,16000156,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.006225,0.080227,12.888139,4.871461,0.049903,8.016678,0,rapl:package+core,0.010665,0.010665,0.001415,0.001415,0.003771882685,0.003771882685,0.036161,0.002619
rapl,cpu,uint,map_reduce,max,8,65536,uniform,16000156,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.006181,0.083934,13.579876,4.871461,0.053825,8.708415,0,rapl:package+core,0.012115,0.012115,0.001405,0.001405,0.005270597295,0.005270597295,0.024291,0.002593
rapl,cpu,uint,map_reduce,max,131072,131072,uniform,17131223,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.363832,2.32863,6.400281,4.871461,0.556234,1.52882,0,rapl:package+core,1.971456,1.971456,0.323142,0.323142,0.397282349538,0.397282349538,1.992299,0.324709
rapl,cpu,uint,map_reduce,max,131072,131072,uniform,17131223,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.3642,2.351456,6.45649,4.871461,0.577268,1.585029,0,rapl:package+core,1.996448,1.996448,0.32336,0.32336,0.42121237104,0.42121237104,2.00954,0.324729
rapl,cpu,uint,map_reduce,max,131072,131072,uniform,17131223,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.36535,2.337709,6.398538,4.871461,0.557918,1.527077,0,rapl:package+core,1.99724,1.99724,0.324419,0.324419,0.416845493841,0.416845493841,2.016375,0.325977
rapl,cpu,uint,map_reduce,max,256,131072,uniform,17000407,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.009537,0.161613,16.946351,4.871461,0.115155,12.07489,0,rapl:package+core,0.076596,0.076596,0.002712,0.002712,0.063384597768,0.063384597768,0.076596,0.003969
rapl,cpu,uint,map_reduce,max,256,131072,uniform,17000407,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.008789,0.094341,10.733909,4.871461,0.051525,5.862448,0,rapl:package+core,0.03993,0.03993,0.003076,0.003076,0.024945385964,0.024945385964,0.05087,0.004355
rapl,cpu,uint,map_reduce,max,256,131072,uniform,17000407,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.008191,0.082455,10.06611,4.871461,0.042551,5.194649,0,rapl:package+core,0.022048,0.022048,0.002672,0.002672,0.009031456208,0.009031456208,0.033033,0.003878
rapl,cpu,uint,map_reduce,max,4096,131072,uniform,17004247,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.058831,0.52251,8.881582,4.871461,0.235918,4.010121,0,rapl:package+core,0.424538,0.424538,0.04839,0.04839,0.18880800221,0.18880800221,0.424538,0.049621
rapl,cpu,uint,map_reduce,max,4096,131072,uniform,17004247,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.059964,0.506322,8.443808,4.871461,0.214211,3.572347,0,rapl:package+core,0.390117,0.390117,0.048279,0.048279,0.154927734381,0.154927734381,0.409571,0.049497
rapl,cpu,uint,map_reduce,max,4096,131072,uniform,17004247,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.058272,0.493596,8.470569,4.871461,0.209727,3.599108,0,rapl:package+core,0.41102,0.41102,0.048006,0.048006,0.177160643234,0.177160643234,0.41102,0.049237
rapl,cpu,uint,map_reduce,max,8,131072,uniform,17000159,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.008256,0.069256,8.388366,4.871461,0.029036,3.516905,0,rapl:package+core,0.023956,0.023956,0.001583,0.001583,0.016244477237,0.016244477237,0.023956,0.002773
rapl,cpu,uint,map_reduce,max,8,131072,uniform,17000159,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.006865,0.065655,9.564027,4.871461,0.032213,4.692566,0,rapl:package+core,0,0,0.001621,0.001621,0,0,0.021391,0.00281
rapl,cpu,uint,map_reduce,max,8,131072,uniform,17000159,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.006806,0.064434,9.46771,4.871461,0.031281,4.596249,0,rapl:package+core,0.021346,0.021346,0.001535,0.001535,0.013868307365,0.013868307365,0.021346,0.0027
rapl,cpu,uint,map_reduce,max,131072,262144,uniform,18131226,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,0.756882,5.366223,7.089903,4.871461,1.6791,2.218442,0,rapl:package+core,4.733337,4.733337,0.680107,0.680107,1.42022227367,1.42022227367,4.741393,0.681776
rapl,cpu,uint,map_reduce,max,131072,262144,uniform,18131226,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,0.757166,5.227895,6.904559,4.871461,1.539392,2.033098,0,rapl:package+core,4.562614,4.562614,0.680278,0.680278,1.24866625384,1.24866625384,4.571113,0.681833
rapl,cpu,uint,map_reduce,max,131072,262144,uniform,18131226,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,0.75859,5.397395,7.11504,4.871461,1.701956,2.243579,0,rapl:package+core,4.666293,4.666293,0.680866,0.680866,1.34948083477,1.34948083477,4.666293,0.682514
rapl,cpu,uint,map_reduce,max,256,262144,uniform,18000410,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.01001,0.108225,10.811169,4.871461,0.059459,5.939708,0,rapl:package+core,0,0,0.003323,0.003323,0,0,0.033857,0.004515
rapl,cpu,uint,map_reduce,max,256,262144,uniform,18000410,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.009804,0.100672,10.268701,4.871461,0.052913,5.39724,0,rapl:package+core,0.044798,0.044798,0.003119,0.003119,0.029603913141,0.029603913141,0.044798,0.004313
rapl,cpu,uint,map_reduce,max,256,262144,uniform,18000410,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.009819,0.106913,10.888346,4.871461,0.05908,6.016885,0,rapl:package+core,0.033949,0.033949,0.003119,0.003119,0.018754913141,0.018754913141,0.044935,0.004308
rapl,cpu,uint,map_reduce,max,4096,262144,uniform,18004250,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.068932,0.585571,8.494872,4.871461,0.24977,3.623411,0,rapl:package+core,0.481619,0.481619,0.056589,0.056589,0.205947893471,0.205947893471,0.491399,0.057803
rapl,cpu,uint,map_reduce,max,4096,262144,uniform,18004250,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.069064,0.5941,8.602208,4.871461,0.257659,3.730747,0,rapl:package+core,0.460028,0.460028,0.056686,0.056686,0.183884361754,0.183884361754,0.479086,0.057911
rapl,cpu,uint,map_reduce,max,4096,262144,uniform,18004250,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.06869,0.587326,8.550378,4.871461,0.252705,3.678917,0,rapl:package+core,0.478048,0.478048,0.056465,0.056465,0.202980954635,0.202980954635,0.487829,0.057706
rapl,cpu,uint,map_reduce,max,8,262144,uniform,18000162,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.008601,0.098093,11.404903,4.871461,0.056194,6.533442,0,rapl:package+core,0.028944,0.028944,0.002043,0.002043,0.018991605177,0.018991605177,0.041257,0.00323
rapl,cpu,uint,map_reduce,max,8,262144,uniform,18000162,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k8_max_uniform_s18000162_rep2_rapl.txt,0.008418,0.077007,9.147548,4.871461,0.035997,4.276087,0,rapl:package+core,0.02133,0.02133,0.002076,0.002076,0.011216846964,0.011216846964,0.02133,0.003279
rapl,cpu,uint,map_reduce,max,8,262144,uniform,18000162,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q18_k8_max_uniform_s18000162_rep3_rapl.txt,0.008459,0.094355,11.154272,4.871461,0.053147,6.282811,0,rapl:package+core,0.011581,0.011581,0.002036,0.002036,0.001662705404,0.001662705404,0.033796,0.003243
rapl,cpu,uint,map_reduce,max,131072,524288,uniform,19131229,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k131072_max_uniform_s19131229_rep1_rapl.txt,1.161018,8.627361,7.430857,4.871461,2.971505,2.559396,0,rapl:package+core,7.699995,7.699995,1.045679,1.045679,2.60601053298,2.60601053298,7.716184,1.047342
rapl,cpu,uint,map_reduce,max,131072,524288,uniform,19131229,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k131072_max_uniform_s19131229_rep2_rapl.txt,1.158613,8.704307,7.512696,4.871461,3.060169,2.641235,0,rapl:package+core,7.718107,7.718107,1.043146,1.043146,2.63646194369,2.63646194369,7.726544,1.044901
rapl,cpu,uint,map_reduce,max,131072,524288,uniform,19131229,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k131072_max_uniform_s19131229_rep3_rapl.txt,1.161531,8.945948,7.701856,4.871461,3.287593,2.830395,0,rapl:package+core,7.970382,7.970382,1.046022,1.046022,2.87472662186,2.87472662186,7.983275,1.047611
rapl,cpu,uint,map_reduce,max,256,524288,uniform,19000413,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k256_max_uniform_s19000413_rep1_rapl.txt,0.012166,0.12951,10.64522,4.871461,0.070244,5.773759,0,rapl:package+core,0.045423,0.045423,0.003964,0.003964,0.026112528596,0.026112528596,0.061398,0.005173
rapl,cpu,uint,map_reduce,max,256,524288,uniform,19000413,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k256_max_uniform_s19000413_rep2_rapl.txt,0.012256,0.124322,10.144041,4.871461,0.064619,5.27258,0,rapl:package+core,0.045591,0.045591,0.004175,0.004175,0.025252650325,0.025252650325,0.056989,0.005409
rapl,cpu,uint,map_reduce,max,256,524288,uniform,19000413,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k256_max_uniform_s19000413_rep3_rapl.txt,0.012574,0.145073,11.537139,4.871461,0.083817,6.665678,0,rapl:package+core,0.023971,0.023971,0.004425,0.004425,0.002414785075,0.002414785075,0.04727,0.005555
rapl,cpu,uint,map_reduce,max,4096,524288,uniform,19004253,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k4096_max_uniform_s19004253_rep1_rapl.txt,0.081223,0.71142,8.758822,4.871461,0.315744,3.887361,0,rapl:package+core,0.546893,0.546893,0.0666,0.0666,0.2224536974,0.2224536974,0.566957,0.067837
rapl,cpu,uint,map_reduce,max,4096,524288,uniform,19004253,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k4096_max_uniform_s19004253_rep2_rapl.txt,0.081151,0.670666,8.264444,4.871461,0.275343,3.392983,0,rapl:package+core,0.53194,0.53194,0.066741,0.066741,0.206813821399,0.206813821399,0.543139,0.067959
rapl,cpu,uint,map_reduce,max,4096,524288,uniform,19004253,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k4096_max_uniform_s19004253_rep3_rapl.txt,0.081319,0.666943,8.201555,4.871461,0.2708,3.330094,0,rapl:package+core,0.533968,0.533968,0.066717,0.066717,0.208958736463,0.208958736463,0.552782,0.067953
rapl,cpu,uint,map_reduce,max,8,524288,uniform,19000165,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k8_max_uniform_s19000165_rep1_rapl.txt,0.010972,0.131844,12.016902,4.871461,0.078397,7.145441,0,rapl:package+core,0.022673,0.022673,0.00287,0.00287,0.00869190693,0.00869190693,0.045407,0.004083
rapl,cpu,uint,map_reduce,max,8,524288,uniform,19000165,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k8_max_uniform_s19000165_rep2_rapl.txt,0.010677,0.117868,11.039574,4.871461,0.065856,6.168113,0,rapl:package+core,0,0,0.002804,0.002804,0,0,0.048352,0.004002
rapl,cpu,uint,map_reduce,max,8,524288,uniform,19000165,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q19_k8_max_uniform_s19000165_rep3_rapl.txt,0.010495,0.130883,12.470482,4.871461,0.079755,7.599021,0,rapl:package+core,0.036055,0.036055,0.00279,0.00279,0.02246362381,0.02246362381,0.036055,0.003984
rapl,cpu,uint,map_reduce,max,131072,1048576,uniform,20131232,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k131072_max_uniform_s20131232_rep1_rapl.txt,1.561463,11.62356,7.444021,4.871461,4.016956,2.57256,0,rapl:package+core,10.413203,10.413203,1.406552,1.406552,3.56123978753,3.56123978753,10.429682,1.408308
rapl,cpu,uint,map_reduce,max,131072,1048576,uniform,20131232,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k131072_max_uniform_s20131232_rep2_rapl.txt,1.560833,11.932565,7.644998,4.871461,4.329028,2.773537,0,rapl:package+core,10.624925,10.624925,1.405621,1.405621,3.77749711772,3.77749711772,10.641463,1.407388
rapl,cpu,uint,map_reduce,max,131072,1048576,uniform,20131232,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k131072_max_uniform_s20131232_rep3_rapl.txt,1.561369,11.967551,7.664779,4.871461,4.361401,2.793318,0,rapl:package+core,10.662824,10.662824,1.406282,1.406282,3.812176082,3.812176082,10.671384,1.408059
rapl,cpu,uint,map_reduce,max,256,1048576,uniform,20000416,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k256_max_uniform_s20000416_rep1_rapl.txt,0.017147,0.190603,11.11578,4.871461,0.107072,6.244319,0,rapl:package+core,0.0399,0.0399,0.005382,0.005382,0.013681796898,0.013681796898,0.079052,0.00657
rapl,cpu,uint,map_reduce,max,256,1048576,uniform,20000416,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k256_max_uniform_s20000416_rep2_rapl.txt,0.017135,0.18865,11.009691,4.871461,0.105178,6.13823,0,rapl:package+core,0.087504,0.087504,0.005416,0.005416,0.061120167224,0.061120167224,0.087504,0.006619
rapl,cpu,uint,map_reduce,max,256,1048576,uniform,20000416,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k256_max_uniform_s20000416_rep3_rapl.txt,0.017263,0.182455,10.569176,4.871461,0.098359,5.697715,0,rapl:package+core,0.065641,0.065641,0.005455,0.005455,0.039067180245,0.039067180245,0.081249,0.006642
rapl,cpu,uint,map_reduce,max,4096,1048576,uniform,20004256,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k4096_max_uniform_s20004256_rep1_rapl.txt,0.097116,0.859056,8.845691,4.871461,0.38596,3.97423,0,rapl:package+core,0.661786,0.661786,0.078139,0.078139,0.281134908921,0.281134908921,0.686061,0.079367
rapl,cpu,uint,map_reduce,max,4096,1048576,uniform,20004256,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k4096_max_uniform_s20004256_rep2_rapl.txt,0.097033,0.822131,8.472693,4.871461,0.349438,3.601232,0,rapl:package+core,0.642362,0.642362,0.078038,0.078038,0.262202926482,0.262202926482,0.642362,0.079273
rapl,cpu,uint,map_reduce,max,4096,1048576,uniform,20004256,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k4096_max_uniform_s20004256_rep3_rapl.txt,0.097351,0.808536,8.305383,4.871461,0.334295,3.433922,0,rapl:package+core,0.620421,0.620421,0.078284,0.078284,0.239063547076,0.239063547076,0.630155,0.079532
rapl,cpu,uint,map_reduce,max,8,1048576,uniform,20000168,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k8_max_uniform_s20000168_rep1_rapl.txt,0.01569,0.182333,11.621257,4.871461,0.105902,6.749796,0,rapl:package+core,0.049329,0.049329,0.004147,0.004147,0.029127051233,0.029127051233,0.061749,0.005398
rapl,cpu,uint,map_reduce,max,8,1048576,uniform,20000168,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k8_max_uniform_s20000168_rep2_rapl.txt,0.015602,0.165869,10.631027,4.871461,0.089863,5.759566,0,rapl:package+core,0.038816,0.038816,0.004146,0.004146,0.018618922694,0.018618922694,0.049985,0.005377
rapl,cpu,uint,map_reduce,max,8,1048576,uniform,20000168,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q20_k8_max_uniform_s20000168_rep3_rapl.txt,0.015604,0.173651,11.128607,4.871461,0.097637,6.257146,0,rapl:package+core,0.04907,0.04907,0.004132,0.004132,0.028941123148,0.028941123148,0.04907,0.005316
rapl,cpu,uint,map_reduce,max,131072,2097152,uniform,21131235,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_map_reduce_q21_k131072_max_uniform_s21131235_rep1_rapl.txt,2.081836,19.297571,9.269497,4.871461,9.155989,4.398036,0,rapl:package+core,17.344334,17.344334,1.87295,1.87295,8.22033112005,8.22033112005,17.36841,1.875301
